audio,age,id,sad,happy,lead_time,disgust,updated_at,annotation_id,fear,created_at,gender,annotator,mood,surprise,sentiment,notes,anger,anxiety
/data/local-files/?d=sample/75938_9.m4a,20s,173,Moderate,None,23.344,A little,2023-02-01T08:24:05.684754Z,533,A little,2023-02-01T08:24:05.684709Z,Male,1,Bad,None,-1,,None,6
/data/local-files/?d=sample/75938_9.m4a,40s,173,None,A little,53.48,None,2023-01-26T21:08:53.887244Z,181,A little,2023-01-26T21:08:53.887205Z,Male,2,Bad,None,+1,,None,3
/data/local-files/?d=sample/79934_2.m4a,50s,174,Moderate,None,28.461,A little,2023-03-10T10:09:55.029263Z,821,A little,2023-03-10T10:09:55.029220Z,Male,3,Bad,None,-2,,A little,2
/data/local-files/?d=sample/79934_2.m4a,30s,174,A little,None,24.864,A little,2023-02-01T08:24:34.752560Z,534,A little,2023-02-01T08:24:34.752514Z,Male,1,Bad,None,-1,,None,6
/data/local-files/?d=sample/79934_2.m4a,50s,174,None,A little,31.02,None,2023-01-26T21:09:28.440830Z,182,None,2023-01-26T21:09:28.440789Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/7R70kKqtGh0_0.m4a,30s,175,None,None,27.95,None,2023-03-10T10:10:25.737470Z,822,None,2023-03-10T10:10:25.737378Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/7R70kKqtGh0_0.m4a,30s,175,None,None,23.734,None,2023-02-01T08:25:04.911577Z,535,None,2023-02-01T08:25:04.911533Z,Male,1,Meh,None,0,,None,3
/data/local-files/?d=sample/7R70kKqtGh0_0.m4a,30s,175,None,A little,31.311,None,2023-01-26T21:10:02.586186Z,183,None,2023-01-26T21:10:02.586144Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/7ZzbemE4QEE_16.m4a,30s,176,None,None,22.114,None,2023-03-10T10:10:50.430942Z,823,None,2023-03-10T10:10:50.430900Z,Male,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/7ZzbemE4QEE_16.m4a,40s,176,None,None,27.975,None,2023-02-01T09:21:18.592131Z,536,A little,2023-02-01T09:21:18.592087Z,Male,1,Bad,None,-1,,None,5
/data/local-files/?d=sample/7ZzbemE4QEE_16.m4a,40s,176,None,A little,112.409,None,2023-01-26T21:12:02.366078Z,184,None,2023-01-26T21:12:02.366036Z,Male,2,Good,None,+1,,None,2
/data/local-files/?d=sample/7sgAWvbLtiM_1.m4a,40s,177,None,A little,1351.441,None,2023-03-10T10:33:26.242007Z,824,None,2023-03-10T10:33:26.241963Z,Male,3,Good,None,+1,,None,1
/data/local-files/?d=sample/7sgAWvbLtiM_1.m4a,50s,177,None,A little,32.242,None,2023-02-01T09:21:54.947024Z,537,None,2023-02-01T09:21:54.946980Z,Male,1,Good,None,0,,None,4
/data/local-files/?d=sample/7sgAWvbLtiM_1.m4a,40s,177,None,Moderate,28.959,None,2023-01-26T21:12:33.379566Z,185,None,2023-01-26T21:12:33.379524Z,Male,2,Good,None,+1,,None,2
/data/local-files/?d=sample/7xiu1tAJ2d8_8.m4a,50s,178,A little,None,37.408,None,2023-03-10T10:34:10.471076Z,825,None,2023-03-10T10:34:10.471032Z,Female,3,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/7xiu1tAJ2d8_8.m4a,40s,178,None,None,19.291,None,2023-02-01T09:22:19.399777Z,538,None,2023-02-01T09:22:19.399730Z,Female,1,Meh,None,0,,None,3
/data/local-files/?d=sample/7xiu1tAJ2d8_8.m4a,40s,178,None,None,36.069,None,2023-01-26T21:13:11.961223Z,186,None,2023-01-26T21:13:11.961178Z,Female,2,Meh,None,0,,None,1
/data/local-files/?d=sample/84133_21.m4a,20s,179,None,A little,217.71,None,2023-03-11T14:30:37.019635Z,826,None,2023-03-11T14:30:37.019592Z,Female,3,Meh,Moderate,0,,None,5
/data/local-files/?d=sample/84133_21.m4a,teens,179,None,None,17.62,None,2023-02-01T09:22:41.486709Z,539,Moderate,2023-02-01T09:22:41.486662Z,Female,1,Bad,None,-1,,None,6
/data/local-files/?d=sample/84133_21.m4a,20s,179,None,Moderate,116.212,None,2023-01-26T21:15:11.012862Z,187,None,2023-01-26T21:15:11.012810Z,Female,2,Good,A little,+1,,None,3
/data/local-files/?d=sample/8qCNtqjygW8_0.m4a,20s,180,None,A little,54.643,A little,2023-03-11T14:31:35.286178Z,827,None,2023-03-11T14:31:35.286135Z,Female,3,Meh,None,0,,A little,4
/data/local-files/?d=sample/8qCNtqjygW8_0.m4a,40s,180,None,A little,31.291,None,2023-02-01T09:23:54.679697Z,540,None,2023-02-01T09:23:54.679652Z,Female,1,Good,None,0,,None,4
/data/local-files/?d=sample/8qCNtqjygW8_0.m4a,40s,180,None,Moderate,24.195,None,2023-01-26T21:15:39.403305Z,188,None,2023-01-26T21:15:39.403261Z,Female,2,Good,None,+1,,None,3
/data/local-files/?d=sample/9-EO2oCAGA4_5.m4a,30s,181,None,A little,23.175,None,2023-03-11T14:32:01.564171Z,828,None,2023-03-11T14:32:01.564128Z,Male,3,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/9-EO2oCAGA4_5.m4a,40s,181,None,A little,47.169,None,2023-02-15T06:59:44.280158Z,541,None,2023-02-01T09:24:26.647697Z,Male,1,Good,None,+1,,None,4
/data/local-files/?d=sample/9-EO2oCAGA4_5.m4a,40s,181,None,A little,24.815,None,2023-01-26T21:16:07.184005Z,189,None,2023-01-26T21:16:07.183949Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/92331_10.m4a,teens,182,A little,None,135.207,None,2023-03-11T14:34:25.553000Z,829,None,2023-03-11T14:34:25.552953Z,Male,3,Meh,None,-1,,None,1
/data/local-files/?d=sample/92331_10.m4a,30s,182,None,None,24.555,Moderate,2023-02-01T09:24:56.571753Z,542,None,2023-02-01T09:24:56.571711Z,Male,1,Bad,None,-1,,None,5
/data/local-files/?d=sample/92331_10.m4a,40s,182,None,None,30.704,None,2023-01-26T21:16:40.901696Z,190,None,2023-01-26T21:16:40.901653Z,Male,2,Meh,None,0,,A little,2
/data/local-files/?d=sample/94ULum9MYX0_1.m4a,40s,183,None,A little,29.643,None,2023-03-11T14:34:58.441191Z,830,None,2023-03-11T14:34:58.441145Z,Female,3,Good,None,+1,,None,1
/data/local-files/?d=sample/94ULum9MYX0_1.m4a,50s,183,None,A little,30.675,None,2023-02-01T09:25:32.761013Z,543,None,2023-02-01T09:25:32.760959Z,Female,1,Good,None,+1,,None,4
/data/local-files/?d=sample/94ULum9MYX0_1.m4a,50s,183,None,None,4392.655,None,2023-01-26T22:29:57.824733Z,191,None,2023-01-26T22:29:57.824689Z,Female,2,Meh,None,0,,None,2
/data/local-files/?d=sample/96350_5.m4a,20s,184,None,None,104.584,None,2023-03-11T14:36:46.455215Z,831,None,2023-03-11T14:36:46.455170Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/96350_5.m4a,teens,184,None,Moderate,46.333,None,2023-02-15T07:00:00.465799Z,544,None,2023-02-01T09:26:30.198382Z,Male,1,Good,None,+1,,None,4
/data/local-files/?d=sample/96350_5.m4a,30s,184,None,Moderate,28.422,None,2023-01-26T22:30:29.871242Z,192,None,2023-01-26T22:30:29.871199Z,Male,2,Good,None,+1,,None,2
/data/local-files/?d=sample/AggyS1coOb8_2.m4a,20s,185,None,Moderate,64.291,None,2023-03-11T14:37:53.976534Z,832,None,2023-03-11T14:37:53.976491Z,Male,3,Good,None,+1,,None,1
/data/local-files/?d=sample/AggyS1coOb8_2.m4a,30s,185,None,A little,31.672,None,2023-02-01T09:27:06.089599Z,545,A little,2023-02-01T09:27:06.089554Z,Male,1,Good,None,0,,None,6
/data/local-files/?d=sample/AggyS1coOb8_2.m4a,30s,185,None,A little,39.153,None,2023-01-26T22:31:11.630629Z,193,None,2023-01-26T22:31:11.630587Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/B1B71X_SmwY_13.m4a,40s,186,None,None,167.662,None,2023-03-11T14:40:45.472013Z,833,A little,2023-03-11T14:40:45.471960Z,Male,3,Meh,None,0,,None,5
/data/local-files/?d=sample/B1B71X_SmwY_13.m4a,50s,186,None,A little,35.684,None,2023-02-01T09:27:47.775125Z,546,None,2023-02-01T09:27:47.775081Z,Male,1,Meh,None,0,,None,4
/data/local-files/?d=sample/B1B71X_SmwY_13.m4a,40s,186,A little,None,30.575,None,2023-01-26T22:32:43.963041Z,194,None,2023-01-26T22:32:43.962999Z,Male,2,Meh,None,0,,None,2
/data/local-files/?d=sample/B1B71X_SmwY_8.m4a,40s,187,None,A little,64.524,None,2023-03-11T14:41:54.441261Z,834,None,2023-03-11T14:41:54.441219Z,Male,3,Good,None,0,,None,3
/data/local-files/?d=sample/B1B71X_SmwY_8.m4a,40s,187,None,A little,16.727,None,2023-02-01T09:28:16.871657Z,547,None,2023-02-01T09:28:16.871613Z,Male,1,Good,None,+1,,None,5
/data/local-files/?d=sample/B1B71X_SmwY_8.m4a,50s,187,None,None,76.397,None,2023-01-26T22:35:00.619794Z,195,None,2023-01-26T22:35:00.619752Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/BLFUj7_uy_0_9.m4a,40s,188,None,None,110.554,None,2023-03-11T14:43:53.018743Z,835,None,2023-03-11T14:43:53.018700Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/BLFUj7_uy_0_9.m4a,50s,188,None,A little,23.148,None,2023-02-01T09:28:44.812673Z,548,None,2023-02-01T09:28:44.812631Z,Male,1,Good,None,+1,,None,3
/data/local-files/?d=sample/BLFUj7_uy_0_9.m4a,20s,188,None,A little,36.355,None,2023-01-26T22:35:41.019060Z,196,None,2023-01-26T22:35:41.019015Z,Male,2,Good,A little,+1,,None,1
/data/local-files/?d=sample/Bg-PA5KTjNs_3.m4a,50s,189,A little,None,26.602,A little,2023-03-11T14:44:23.535085Z,836,None,2023-03-11T14:44:23.535043Z,Male,3,Bad,None,-1,,A little,4
/data/local-files/?d=sample/Bg-PA5KTjNs_3.m4a,40s,189,None,Moderate,24.358,None,2023-02-01T09:29:13.425079Z,549,None,2023-02-01T09:29:13.425036Z,Male,1,Good,None,+1,,None,4
/data/local-files/?d=sample/Bg-PA5KTjNs_3.m4a,50s,189,None,Moderate,24.013,None,2023-01-26T22:36:09.525253Z,197,None,2023-01-26T22:36:09.525208Z,Male,2,Good,A little,0,,None,1
/data/local-files/?d=sample/C2xNDBU2Z0s_0.m4a,40s,190,None,Moderate,990.653,None,2023-03-11T15:00:57.866263Z,837,None,2023-03-11T15:00:57.866221Z,Male,3,Good,None,+2,,None,1
/data/local-files/?d=sample/C2xNDBU2Z0s_0.m4a,50s,190,None,A little,19.529,None,2023-02-01T09:29:37.710222Z,550,None,2023-02-01T09:29:37.710181Z,Male,1,Good,None,+1,,None,4
/data/local-files/?d=sample/C2xNDBU2Z0s_0.m4a,60s,190,None,Moderate,29.646,None,2023-01-26T22:36:43.431091Z,198,None,2023-01-26T22:36:43.431048Z,Male,2,Good,None,+2,,None,1
/data/local-files/?d=sample/CK31s0kfp-k_2.m4a,20s,191,None,None,39.978,None,2023-03-12T05:39:26.876336Z,855,None,2023-03-12T05:39:26.876292Z,Male,3,Meh,None,0,,None,3
/data/local-files/?d=sample/CK31s0kfp-k_2.m4a,20s,191,None,A little,28.885,None,2023-02-01T09:30:11.584082Z,551,A little,2023-02-01T09:30:11.584038Z,Male,1,Meh,None,0,,None,6
/data/local-files/?d=sample/CK31s0kfp-k_2.m4a,20s,191,None,A little,54.436,None,2023-01-26T22:37:42.349036Z,199,None,2023-01-26T22:37:42.348982Z,Male,2,Meh,None,+1,,None,3
/data/local-files/?d=sample/Cj7R36s4dbM_5.m4a,40s,192,None,Moderate,31.964,None,2023-03-12T05:40:02.542861Z,856,None,2023-03-12T05:40:02.542818Z,Male,3,Good,None,+2,,None,2
/data/local-files/?d=sample/Cj7R36s4dbM_5.m4a,60s,192,None,Moderate,16.779,None,2023-02-01T09:30:34.959679Z,552,None,2023-02-01T09:30:34.959637Z,Male,1,Great,None,+2,,None,5
/data/local-files/?d=sample/Cj7R36s4dbM_5.m4a,40s,192,None,Moderate,23.29,None,2023-01-26T22:38:09.128803Z,200,None,2023-01-26T22:38:09.128760Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/E8L1Z71vKG8_2.m4a,50s,193,None,A little,22.685,None,2023-03-12T05:52:51.419130Z,857,None,2023-03-12T05:52:51.419087Z,Female,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/E8L1Z71vKG8_2.m4a,50s,193,None,None,22.437,None,2023-02-01T09:31:04.202371Z,553,None,2023-02-01T09:31:04.202327Z,Female,1,Bad,None,-2,,None,5
/data/local-files/?d=sample/E8L1Z71vKG8_2.m4a,30s,193,None,Moderate,22.377,None,2023-01-26T22:38:34.721329Z,201,None,2023-01-26T22:38:34.721282Z,Female,2,Good,None,+1,,None,1
/data/local-files/?d=sample/EGA6iulTr00_2.m4a,30s,194,None,A little,36.42,None,2023-03-12T05:53:31.425697Z,858,A little,2023-03-12T05:53:31.425654Z,Female,3,Meh,A little,0,,None,4
/data/local-files/?d=sample/EGA6iulTr00_2.m4a,50s,194,None,Moderate,18.808,None,2023-02-01T09:31:27.973219Z,554,Moderate,2023-02-01T09:31:27.973178Z,Female,1,Good,None,-1,,None,5
/data/local-files/?d=sample/EGA6iulTr00_2.m4a,50s,194,None,Moderate,23.021,None,2023-01-26T22:39:00.576647Z,202,None,2023-01-26T22:39:00.576603Z,Female,2,Good,None,+1,,None,2
/data/local-files/?d=sample/FOMXt3lStco_1.m4a,40s,195,None,None,30.957,None,2023-03-12T05:54:05.598554Z,859,None,2023-03-12T05:54:05.598513Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/FOMXt3lStco_1.m4a,60s,195,None,None,22.749,None,2023-02-01T09:31:54.933475Z,555,None,2023-02-01T09:31:54.933431Z,Male,1,Meh,None,0,,None,3
/data/local-files/?d=sample/FOMXt3lStco_1.m4a,50s,195,None,A little,27.499,None,2023-01-26T22:39:31.520991Z,203,None,2023-01-26T22:39:31.520950Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/FaHosBIr0xY_0.m4a,60s,196,None,A little,10896.546,None,2023-03-12T08:55:45.140915Z,860,None,2023-03-12T08:55:45.140873Z,Male,3,Good,None,+1,,None,1
/data/local-files/?d=sample/FaHosBIr0xY_0.m4a,50s,196,None,None,24.929,None,2023-02-01T09:32:25.505535Z,556,A little,2023-02-01T09:32:25.505491Z,Male,1,Meh,None,0,,None,5
/data/local-files/?d=sample/FaHosBIr0xY_0.m4a,30s,196,None,None,70.878,None,2023-03-09T12:53:38.745765Z,204,None,2023-01-26T22:40:01.654377Z,Male,2,Meh,None,0,,None,2
/data/local-files/?d=sample/FylhSeozvG8_2.m4a,30s,197,None,None,22.684,None,2023-03-12T08:56:12.812052Z,861,None,2023-03-12T08:56:12.812009Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/FylhSeozvG8_2.m4a,30s,197,None,None,22.515,None,2023-02-01T09:32:53.018874Z,557,None,2023-02-01T09:32:53.018826Z,Male,1,Meh,None,0,,None,4
/data/local-files/?d=sample/FylhSeozvG8_2.m4a,40s,197,None,None,33.042,None,2023-01-26T22:40:37.917717Z,205,None,2023-01-26T22:40:37.917669Z,Male,2,Meh,None,0,,None,2
/data/local-files/?d=sample/Gg9ZcRlwnbc_11.m4a,50s,198,A little,None,29.285,None,2023-03-12T08:56:45.499772Z,862,None,2023-03-12T08:56:45.499731Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/Gg9ZcRlwnbc_11.m4a,50s,198,None,None,22.955,None,2023-02-01T09:33:20.177208Z,558,None,2023-02-01T09:33:20.177163Z,Male,1,Meh,None,0,,None,3
/data/local-files/?d=sample/Gg9ZcRlwnbc_11.m4a,50s,198,None,A little,23.236,None,2023-01-26T22:41:04.218358Z,206,None,2023-01-26T22:41:04.218313Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/Gmhi58erY6k_1.m4a,teens,199,None,None,30.305,None,2023-03-12T08:57:19.472220Z,863,None,2023-03-12T08:57:19.472177Z,Male,3,Meh,None,0,just music in here,None,0 - None
/data/local-files/?d=sample/Gmhi58erY6k_1.m4a,teens,199,None,None,21.718,None,2023-02-01T09:33:49.501855Z,559,None,2023-02-01T09:33:49.501807Z,Male,1,Meh,None,0,deletable,None,0 - None
/data/local-files/?d=sample/Gmhi58erY6k_1.m4a,50s,199,None,None,362.248,None,2023-02-14T13:14:38.038938Z,207,None,2023-01-26T22:41:31.507254Z,Male,2,Meh,None,0,Irrelevant - Instrument Playing  ,None,0 - None
/data/local-files/?d=sample/GxcOSmJAyYQ_2.m4a,30s,200,None,A little,36.15,None,2023-03-12T08:57:59.018063Z,864,None,2023-03-12T08:57:59.018016Z,Female,3,Meh,None,0,,None,3
/data/local-files/?d=sample/GxcOSmJAyYQ_2.m4a,40s,200,None,None,33.866,A little,2023-02-01T09:34:28.870826Z,560,A little,2023-02-01T09:34:28.870783Z,Male,1,Meh,None,-1,,A little,5
/data/local-files/?d=sample/GxcOSmJAyYQ_2.m4a,30s,200,None,Moderate,19.718,None,2023-01-26T22:41:55.581559Z,208,None,2023-01-26T22:41:55.581512Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/I3SPlbTGuNc_4.m4a,50s,201,None,A little,315.557,None,2023-03-12T09:03:50.654867Z,866,None,2023-03-12T09:03:50.654822Z,Male,3,Good,None,+1,,A little,4
/data/local-files/?d=sample/I3SPlbTGuNc_4.m4a,60s,201,None,A little,33.377,None,2023-02-05T09:32:17.163918Z,562,None,2023-02-05T09:32:17.163852Z,Male,1,Good,None,0,,None,2
/data/local-files/?d=sample/I3SPlbTGuNc_4.m4a,40s,201,None,A little,20.876,None,2023-01-26T22:42:21.418263Z,209,None,2023-01-26T22:42:21.418220Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/IW7IssCKgmI_8.m4a,20s,202,None,Moderate,27.65,None,2023-03-11T15:27:54.855982Z,854,None,2023-03-11T15:27:54.855937Z,Female,3,Good,A little,+1,,None,1
/data/local-files/?d=sample/IW7IssCKgmI_8.m4a,20s,202,None,Moderate,26.847,None,2023-02-15T07:02:08.159964Z,578,None,2023-02-15T07:02:08.159919Z,Female,1,Good,None,+2,,None,2
/data/local-files/?d=sample/IW7IssCKgmI_8.m4a,20s,202,None,Moderate,39.805,None,2023-01-29T00:27:56.110143Z,210,None,2023-01-26T22:42:52.712446Z,Female,2,Good,None,+1,,None,1
/data/local-files/?d=sample/Ja7phs8EbWk_4.m4a,40s,203,None,A little,42.916,None,2023-03-11T15:27:12.578419Z,853,None,2023-03-11T15:27:12.578378Z,Male,3,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/Ja7phs8EbWk_4.m4a,50s,203,None,None,27.775,None,2023-02-15T07:02:46.599583Z,579,None,2023-02-15T07:02:46.599540Z,Male,1,Good,None,+1,,None,2
/data/local-files/?d=sample/Ja7phs8EbWk_4.m4a,50s,203,None,A little,32.572,None,2023-01-29T00:28:42.524906Z,363,None,2023-01-29T00:28:42.524863Z,Male,2,Meh,None,0,,None,2
/data/local-files/?d=sample/JvgofTcCSEc_1.m4a,40s,204,None,None,132.036,None,2023-03-12T09:06:07.283098Z,867,None,2023-03-12T09:06:07.283052Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/JvgofTcCSEc_1.m4a,30s,204,None,None,26.497999999999998,None,2023-03-09T12:56:38.894745Z,563,None,2023-02-07T08:58:41.837887Z,Male,1,Meh,None,0,,None,3
/data/local-files/?d=sample/JvgofTcCSEc_1.m4a,50s,204,None,None,51.362,None,2023-01-31T00:24:45.690858Z,371,None,2023-01-31T00:24:45.690814Z,Male,2,Meh,None,+1,,None,3
/data/local-files/?d=sample/KPeos6f4HuQ_3.m4a,20s,205,None,None,40.576,None,2023-03-11T15:26:26.267398Z,852,A little,2023-03-11T15:26:26.267354Z,Female,3,Meh,None,0,,None,6
/data/local-files/?d=sample/KPeos6f4HuQ_3.m4a,40s,205,None,None,26.137,None,2023-02-15T07:03:17.563548Z,580,A little,2023-02-15T07:03:17.563488Z,Female,1,Meh,None,-1,,None,5
/data/local-files/?d=sample/KPeos6f4HuQ_3.m4a,40s,205,None,Moderate,21.139,None,2023-01-31T00:25:09.577592Z,372,None,2023-01-31T00:25:09.577532Z,Female,2,Good,None,+1,,None,2
/data/local-files/?d=sample/L5a2ijeWpUI_0.m4a,50s,206,None,None,18.271,None,2023-03-11T15:25:42.173902Z,851,None,2023-03-11T15:25:42.173855Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/L5a2ijeWpUI_0.m4a,60s,206,None,None,22.83,None,2023-02-15T07:03:44.340278Z,581,None,2023-02-15T07:03:44.340235Z,Male,1,Meh,None,0,,None,2
/data/local-files/?d=sample/L5a2ijeWpUI_0.m4a,40s,206,None,A little,23.041,None,2023-01-31T00:25:35.381146Z,373,None,2023-01-31T00:25:35.381101Z,Male,2,Good,None,+1,,None,2
/data/local-files/?d=sample/L6pg3DQKoH4_4.m4a,50s,207,None,None,49.594,None,2023-03-11T15:25:19.818188Z,850,None,2023-03-11T15:25:19.818144Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/L6pg3DQKoH4_4.m4a,60s,207,None,None,20.856,None,2023-02-15T07:04:09.770374Z,582,None,2023-02-15T07:04:09.770329Z,Male,1,Meh,None,0,,None,2
/data/local-files/?d=sample/L6pg3DQKoH4_4.m4a,50s,207,None,A little,25.624,None,2023-01-31T00:26:03.220625Z,374,None,2023-01-31T00:26:03.220581Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/L8VjQM9HQfs_3.m4a,80s,208,A little,None,44.564,None,2023-03-11T15:24:25.798523Z,849,None,2023-03-11T15:24:25.798478Z,Male,3,Bad,None,-1,,A little,5
/data/local-files/?d=sample/L8VjQM9HQfs_3.m4a,80s,208,None,None,31.119,None,2023-02-15T07:04:45.866771Z,583,None,2023-02-15T07:04:45.866724Z,Male,1,Meh,None,0,,None,3
/data/local-files/?d=sample/L8VjQM9HQfs_3.m4a,80s,208,None,None,27.416,None,2023-01-31T00:26:33.180680Z,375,None,2023-01-31T00:26:33.180635Z,Male,2,Meh,None,0,,None,1
/data/local-files/?d=sample/MbpPBLUjpV4_0.m4a,40s,209,None,Moderate,52.908,None,2023-03-11T15:23:37.189055Z,848,None,2023-03-11T15:23:37.189008Z,Female,3,Good,None,+1,,None,1
/data/local-files/?d=sample/MbpPBLUjpV4_0.m4a,40s,209,None,A little,28.179,None,2023-02-15T07:05:17.576532Z,584,None,2023-02-15T07:05:17.576489Z,Female,1,Good,None,+1,,None,2
/data/local-files/?d=sample/MbpPBLUjpV4_0.m4a,40s,209,None,Moderate,29.576999999999998,None,2023-02-14T13:20:25.584509Z,376,None,2023-01-31T00:27:00.496179Z,Female,2,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/MroQfGehC84_4.m4a,30s,210,A little,None,24.528,None,2023-03-11T15:22:40.514392Z,847,None,2023-03-11T15:22:40.514350Z,Female,3,Meh,None,-1,,None,3
/data/local-files/?d=sample/MroQfGehC84_4.m4a,30s,210,A little,None,49.953,None,2023-02-15T07:06:11.087324Z,585,None,2023-02-15T07:06:11.087267Z,Male,1,Meh,None,-1,it seems like two different people spoke in this segment,None,4
/data/local-files/?d=sample/MroQfGehC84_4.m4a,30s,210,None,Moderate,33.27,None,2023-01-31T00:27:36.758321Z,377,None,2023-01-31T00:27:36.758278Z,Male,2,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/MsjnLoTKAXo_3.m4a,20s,211,A little,None,78.349,None,2023-03-11T15:22:12.953660Z,846,None,2023-03-11T15:22:12.953613Z,Female,3,Meh,None,0,,None,2
/data/local-files/?d=sample/MsjnLoTKAXo_3.m4a,40s,211,A little,None,24.435,A little,2023-02-15T07:06:40.004026Z,586,None,2023-02-15T07:06:40.003980Z,Female,1,Bad,None,-1,,None,4
/data/local-files/?d=sample/MsjnLoTKAXo_3.m4a,30s,211,A little,None,30.992,None,2023-01-31T00:28:10.285276Z,378,None,2023-01-31T00:28:10.285229Z,Female,2,Meh,None,-1,,None,2
/data/local-files/?d=sample/N0GhVkCwrqw_1.m4a,30s,212,None,A little,59.928,None,2023-03-11T15:20:39.394471Z,845,None,2023-03-11T15:20:39.394429Z,Female,3,Good,None,+1,,None,1
/data/local-files/?d=sample/N0GhVkCwrqw_1.m4a,40s,212,None,None,41.14,None,2023-02-15T07:07:25.150766Z,587,None,2023-02-15T07:07:25.150723Z,Female,1,Meh,None,-1,,None,3
/data/local-files/?d=sample/N0GhVkCwrqw_1.m4a,40s,212,None,A little,19.516,None,2023-01-31T00:28:33.507288Z,379,None,2023-01-31T00:28:33.507240Z,Female,2,Good,None,+1,,None,2
/data/local-files/?d=sample/O2CEvvYWWbU_0.m4a,30s,213,None,Moderate,30.342,None,2023-03-11T15:19:35.984760Z,844,None,2023-03-11T15:19:35.984716Z,Male,3,Great,None,+2,,None,1
/data/local-files/?d=sample/O2CEvvYWWbU_0.m4a,20s,213,None,Extremely,23.172,None,2023-02-27T13:36:45.840765Z,588,None,2023-02-27T13:36:45.840718Z,Male,1,Great,None,+2,,None,1
/data/local-files/?d=sample/O2CEvvYWWbU_0.m4a,40s,213,None,Moderate,30.721,None,2023-01-31T00:29:06.407910Z,380,None,2023-01-31T00:29:06.407859Z,Male,2,Good,Moderate,+1,,None,0 - None
/data/local-files/?d=sample/OBaMn1-x7jQ_0.m4a,teens,214,None,Moderate,67.264,None,2023-03-11T15:19:00.770034Z,843,None,2023-03-11T15:19:00.769991Z,Female,3,Good,A little,+1,,None,2
/data/local-files/?d=sample/OBaMn1-x7jQ_0.m4a,teens,214,None,Extremely,19.672,None,2023-02-27T13:37:13.545348Z,589,None,2023-02-27T13:37:13.545300Z,Female,1,Great,None,+3,,None,3
/data/local-files/?d=sample/OBaMn1-x7jQ_0.m4a,teens,214,None,None,40.3,None,2023-01-31T00:29:50.129858Z,381,None,2023-01-31T00:29:50.129814Z,Female,2,Good,Moderate,+1,,None,1
/data/local-files/?d=sample/PGBrZLC15yA_0.m4a,30s,215,None,Moderate,140.176,None,2023-03-11T15:17:50.286893Z,842,None,2023-03-11T15:17:50.286844Z,Male,3,Good,None,+1,,None,2
/data/local-files/?d=sample/PGBrZLC15yA_0.m4a,20s,215,None,Extremely,17.943,None,2023-02-27T13:37:38.994556Z,590,None,2023-02-27T13:37:38.994504Z,Male,1,Great,None,+2,,None,3
/data/local-files/?d=sample/PGBrZLC15yA_0.m4a,40s,215,None,A little,19.068,None,2023-01-31T00:30:11.396812Z,382,None,2023-01-31T00:30:11.396769Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/QbJiphIpzYc_2.m4a,40s,216,None,None,278.29,None,2023-03-11T15:15:25.824862Z,841,None,2023-03-11T15:15:25.824819Z,Male,3,Meh,None,0,,A little,2
/data/local-files/?d=sample/QbJiphIpzYc_2.m4a,50s,216,None,Moderate,23.027,None,2023-02-27T13:38:06.149451Z,591,None,2023-02-27T13:38:06.149357Z,Male,1,Good,None,+1,,None,4
/data/local-files/?d=sample/QbJiphIpzYc_2.m4a,50s,216,None,A little,55.171,None,2023-01-31T00:31:09.551676Z,383,None,2023-01-31T00:31:09.551634Z,Male,2,Meh,None,+1,,None,0 - None
/data/local-files/?d=sample/RLHZ6xtIWSM_3.m4a,60s,217,None,A little,184.376,None,2023-03-11T15:10:43.816654Z,840,None,2023-03-11T15:10:43.816611Z,Male,3,Good,None,+1,,None,3
